ID,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
130654,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx130654-GGPYyPd0pPIr.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx425-bWnEbDMZ2NdG.png,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
21838,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21838-v7GiILDrph5t.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141785,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx141785-JD5DIMZotNYc.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1753,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1753-iQI3oBDLiKUX.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176299,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx176299-9LocW6ylWFhm.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4726,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4726-jdANq6sGjol8.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166051,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx166051-SHoQg0DjVspt.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143766,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx143766-2FVLbbjR3W5n.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
87501,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/87501-GGhWW6d9NPxV.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21219,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21219-NVXft8gKYlvH.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163571,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx163571-Atkvuzh1A1Ip.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16395,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx16395-D3YJ00FMwhB5.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15611,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx15611-gz8DLFwKLzpk.png,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153412,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx153412-a5mcyRctoR2Q.png,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21047,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21047-2DEa05ZiJcQL.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153818,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx153818-FWvl0RL6vDbq.png,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191994,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx191994-hRBORUotkRjI.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100485,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100485-zDGugMwbMQd4.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
103713,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103713-GZ5LKEkW7Lz2.png,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
179852,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179852-tPwGOkCxA8em.jpg,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
1949,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1949.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3588,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3588-fSMggQoFSbUI.png,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4475,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4475.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b3975-qxG09nQwVawv.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17269,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx17269-PTlucMYOYZWn.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176273,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx176273-raxxcgkslf4Q.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17137,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17137.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87498,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx87498-NKAqpHPCugqX.png,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177856,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177856-vnw5WO3vaJfd.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21820,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21820-IfERHl3aYZgq.jpg,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20550,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20550-48v9LEeSNVPH.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181831,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b181831-9WI5YQTUFCU4.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126757,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126757-GAeYMh869WFZ.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115740,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx115740-IRwSQo96Qs2Q.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14989,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14989.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1836,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1836.jpg,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100661,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100661-XT2NWXKklV5T.png,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3250,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3250.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179999,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179999-8FuSR5TlOCD1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
108744,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b108744-bg9vLptpAxn9.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114840,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114840-FlmPI0oBQjjO.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19283,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19283.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx69-OiowxBQs5McP.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19907,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19907.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108713,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108713-6rHQTEA9ptyb.jpg,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
131957,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx131957-4UNRV83bFeZd.png,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21255,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21255-DUmnkxSx65ie.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8336,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8336-BJzIHFC49RWb.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202523,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx202523-NHeyiypiPnGP.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
129386,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx129386-DlNotDtJoSTg.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b798-w1FtgXZvXIqX.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20942,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20942.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100483,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100483-fzseZYJnQTLI.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
179333,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179333-BsQOchil1Q9g.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130058,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx130058-6Cd6tYYZnxgy.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9745,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9745-2IUfJems8Asg.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14077,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14077.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136430,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx136430-gsBsJjA7hGh9.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2024.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108767,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx108767-tv9Ue8vEhwc2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6811,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6811-DUsNLwQAOB7o.png,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
159730,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx159730-wRM3aTBsGmXA.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
100484,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100484-ZrpgxXQ3SIkj.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3941.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139093,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx139093-LwQoTAGhhs5v.jpg,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
118167,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx118167-cgkx0BPrN5jx.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101167,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101167-Yasvj97UR9ue.png,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
199111,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx199111-coc4mje1Tnsa.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
160830,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx160830-Oq2w4i9o8mDb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
177456,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177456-ieR3QOAISTSN.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5398,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5398.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19169,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19169.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9220.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199426,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx199426-nLcvtPfuWcms.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98596,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98596-E2aZouOyuQ8G.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2188,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2188.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3536,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3536.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3490,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3490-vputN6td9HzW.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17245,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17245.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117876,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b117876-fDli7IKqiw9X.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20615,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx20615-tGV55eAmiw8V.png,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100871,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/100871-q8ADzIgYiXVj.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
835,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx835-zwS3iHfCpo95.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100180,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100180-vPtNXnPCS7bR.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98308,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98308-XF6zVEnfYkm7.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128738,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128738-nspWOEkrrMol.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2719,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2719.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21852,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21852-k8uHjhpPgGHg.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20455,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20455-idVtmB4eERac.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
110359,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110359-EiVUSDlc7VBv.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20359,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20359-08eintz3ClgK.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21274,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21274-5JNLfvf3qNHS.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110131,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx110131-byIGt5Ng6yvk.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1056,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1056.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17213,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17213.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3378.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9587,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9587-C1mOz1hhSouL.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21156,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21156-lZI7sRPdnbg7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98902,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/98902-wEUbDwSDSd4V.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97890,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/97890-vLA7FAi8EbgO.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17351,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx17351-VVqvYOdWbPKM.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113655,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx113655-pgIQ56Myer96.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128392,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128392-hioyw5F2xyb0.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144852,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b144852-9L1xwmvrJaPX.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102925,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx102925-VxdddCNVPvac.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3519.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21295,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21295-ZGSdLZRHg3Hr.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104464,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx104464-UdOCt3uyA2K9.png,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1195,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1195-odpKgDQ7A1fV.png,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12979,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b12979-ToE4ShcCGngP.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168962,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx168962-JZZWYuUfgD2c.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
144932,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx144932-bVDXbfExeBKH.png,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
171929,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b171929-ALf2xSt3vd7W.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198033,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx198033-QQZBxTxFTwu9.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18121,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx18121-k8UaPii7p9sl.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6610,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6610.jpg,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11785,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx11785-cBfqpOetdIeF.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21740,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21740-5EDdxaQZGznt.png,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
177007,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177007-SXr3d6ddHkGp.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182772,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx182772-eTZgs36WyIfF.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206517,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b206517-t9hDoGUhCRl0.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180516,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx180516-lebpoKLkw6E3.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177633,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177633-LY9wFxN1TRF6.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5656,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5656.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129193,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx129193-pT3W5PpiMAUB.png,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208067,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx208067-3wDn5eegVjkU.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/15867.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4364,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4364-kGXWbyDPB4ee.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135384,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx135384-VYEyoOu3xNB2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15177,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/15177.jpg,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
153841,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx153841-SjRoSMof4nHS.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
140377,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140377-iobE8G1qIDBh.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
759,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx759-XSKBju6xutdR.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98874,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98874-pZZievwSEwwC.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107131,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx107131-agckuDRuJd3W.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111790,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx111790-MrEJLRJxjPja.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170013,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx170013-hNQRs8M3GHLA.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100537,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100537-mwl7hyhz9cEN.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20970,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20970-pYLbpQGPrpI9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3940.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21294,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21294-lsg0PPbVF03T.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14347,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx14347-7kjBMXBRJKml.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203127,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx203127-cJqnhI0w5WEk.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100675,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100675-Ut2Qyi9gYOKT.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12053,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12053-Jf9xTHCDpUis.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107252,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx107252-8MMm894JuzKe.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178707,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx178707-Ys8zvR7BLECi.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20903,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20903.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6670,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b6670-1nqGM00FEBqG.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20525,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20525.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
101309,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101309-91hBOkNaIECT.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
101372,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101372-svMpBJTeszbE.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177778,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177778-LF9pwTXJRY0R.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2506,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2506.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9999.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
