ID,Title,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller,SeriesGroup
4052,メダロット魂,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b4052-TivVPJoOI4mq.jpg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_4052
4067,真・女神転生 デビチル,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4067.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_4067
4260,ファイブカード,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4260.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4260
4304,こどもの時間,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4304.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4304
4379,淫夢～生贄の宴～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b4379-NlRb4H7Jj6SN.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4379
4495,百喜夜行　～わらし～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4495.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4495
4561,続・御先祖賛江,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4561.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4561
4601,フェアリーフォレスト レミちゃん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4601.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4601
4645,煌きの姉弟妹 ～SEX CRIME～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4645.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4645
4793,ピチューとピカチュウ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4793.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1118
4840,M.E.M.～汚された純潔～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b4840-oyF6MMMzQSNP.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4840
4848,雛鳥の囀,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4848.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4848
4849,とらいあんぐるハート ～さざなみ女子寮～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4849.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_76
4867,聖少・女玩具 アリスドール,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4867.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_4867
4941,手塚治虫が消えた?! 20世紀最後の怪事件,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4941.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_4941
4962,六門天外モンコレナイト,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4962.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_4962
4967,超人ロック～ミラーリング～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4967.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_4967
5088,ファーブル先生は名探偵,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5088.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_5088
5117,黒瞳皇,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5117.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5117
5157,アレクサンダー戦記 劇場版,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5157.jpg,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_5157
5314,劇場版 六門天外モンコレナイト〜伝説のファイアドラゴン〜,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5314.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_4962
5475,タイムボカン2000 怪盗きらめきマン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx5475-IJJMGHRcklYW.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_5475
5548,69ピンクライダース,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5548.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5548
5558,闇市場[オークション] ～美女奴隷～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5558.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5558
5663,G.T.R,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5663.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5663
5664,警備員,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5664.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5664
5665,真・瑠璃色の雪,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5665.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5665
5673,アップフェルラント,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5673.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_5673
5689,永遠のフィレーナ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5689.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_5689
5943,海のオーロラ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5943.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_5943
6215,Dr.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6215.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6215
6246,ブラック・ジャック 空からきた子ども,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6246-bCS00PUnK7qs.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_919
6385,ヤドキングのいちにち,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6385.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_6385
6412,テライユキ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6412.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_6412
6548,天元突破グレンラガン キラメキ★ヨーコBOX~Pieces of sweet stars~,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6548.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6548
6585,夢みる機械,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6585.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6585
7045,ドラえもん のび太の太陽王伝説,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx7045-86snI3wvxyDE.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_7045
7295,恋つぼみ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7295.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_7295
7518,ぼくはくま,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7518.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_7518
7715,auto mommy,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7715.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_7715
7953,Defend Love,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7953.jpg,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,series_6215
7985,太陽の法 エル・カンターレへの道,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7985.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_3496
8220,ベイビーフィリックス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8220.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8220
8348,グレンラガン パラレルワークス 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8348.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,series_2001
8362,映画 クレヨンしんちゃん　嵐を呼ぶジャングル,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8362.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_2172
8446,彩-SAI-(前編) / 廻る、巡る、その核へ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8446.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8446
8490,デジモンアドベンチャー3D デジモングランプリ!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8490.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,series_8490
8603,手紙 ～拝啓 十五の君へ～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8603.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8603
8604,おしりかじり虫,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8604.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8604
8660,みならいカメレオン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8660.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8660
8667,恋花火,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8667-fWd3Iv7K4mSe.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8667
8669,あの頃のなみだは,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8669.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8669
8680,冬の夜のおはなし,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8680.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8680
8716,ありがとサンキュ～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8716.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_8716
8718,いつまでも旅人,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8718.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8718
8719,ドナ ドナ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8719
8722,天の川,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8722.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8722
8724,のびろのびろだいすきな木,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8724-Yds6BkK7JNPD.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8724
8729,おもいでのアルバム,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8729-wEYtnav7NWbQ.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8729
8730,メトロポリタンミュージアム,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8730.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8730
8731,赤い帽子,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8731.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8731
8848,美味しんぼ 究極対至高 長寿料理対決!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8848.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8848
8939,ボヘミアン・ラプソディ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8939-q7aAvRaUoVYf.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_8939
9056,アジテイテッド・スクリームズ・オブ・マゴッツ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9056.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_9056
9341,トライゼット,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9341.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_9341
9409,D-1 デバステイター,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9409-lvjBev7Iy2aq.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_9409
9451,それいけ！アンパンマン 人魚姫のなみだ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9451.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_9451
9507,微熱 ～約束のとき～,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9507.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_9507
9526,ウルフガイ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/n9526-vFELGokCRoxp.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_9526
9810,ニャニがニャンだー ニャンダーかめん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9810.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_9810
9900,ハムスター倶楽部,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9900-ezuTbHlkkwPd.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_9900
9907,僕らのLIVE 君とのLIFE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9907-m11eA8lb2UjK.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_9907
9911,放課後のプレアデス (ONA),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9911.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,series_9911
10077,サンゴの海と王子,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10077.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_10077
10679,「るんるんりる　らんらんらら」小林ゆう初ＣＧアニメ化ＰＶ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10679.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_5030
10917,ピチューとピカチュウのふゆやすみ2001,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx10917-2RIr9c3BbivO.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_10917
11033,"夏色えがおで1,2,Jump!",https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx11033-Nxgqj3OVPTdv.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_9907
11203,へろへろくん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b11203-rywfOMRwNSPA.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_11203
11487,積乱雲グラフィティ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx11487-OVAzmzooxJfv.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_11487
12079,ブラック★ロックシューター,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12079-QQ0mlFPn9Xie.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_12079
12101,リリカルおもちや箱,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12101.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,series_76
12481,グレゴリーホラーショー - The Second Guest,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12481.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,series_12481
12483,グレゴリーホラーショー - The Last Train,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12483.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,series_12481
12637,"もぎゅっと""love""で接近中!",https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12637-H7qJTEC5wHDa.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_9907
12885,ダイナミックスーパーロボット総進撃!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12885.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_12885
13053,愛迷エレジー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b13053-YkcmTcEHzRtv.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_13053
13195,ミセナイナミダハ、きっといつか,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13195.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_13195
13201,モンスターファーム 〜伝説への道〜,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13201.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_13201
14951,Wonderful Rush,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx14951-NQLEr9w7LPdM.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_9907
16480,映画 おじゃる丸 約束の夏 おじゃるとせみら,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/16480.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_16480
17068,Transfer,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17068.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_17068
17245,クリスマス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17245.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_17245
17405,日野日出志 東海道 四谷怪談,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17405.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_17405
17641,デート・ア・ライブ DATE TO DATE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx17641-q5VVIoHcFZAZ.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,series_15583
17659,銃夢-3Dスペシャル-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b17659-AmgZRDPPOCto.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,series_17659
17891,涙の蕾,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17891.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_17891
18831,輪郭,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/18831.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_18831
19159,げんしけん 二代目の六,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx19159-54ox490MBf5H.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_240
20187,幻影ヲ駆ケル太陽 踏み込めない心,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20187.jpg,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,series_17651
20622,さどんです,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20622.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_20622
20676,ツブ★ドル,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20676.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_20676
20825,銀河神風ジンライガー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20825.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,series_20825
21488,ウタカタ・オーバードライブ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21488-nNeEfHu9JEqA.jpg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,series_21488
21494,細菌汚染,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21494-ue9s005yBB3w.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_21494
21628,夜勤病棟 特別実験記録集,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21628-JqU7gi9jaKY7.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_1387
87488,Fate/kaleid liner プリズマ☆イリヤ ドライ!! ショートアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b87488-J391CPa97PDm.jpg,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,series_356
97731,シェルター,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx97731-gYxm0WorfNPM.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_97731
98134,Aftermath,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/98134-Xq8ky6Fz5QTf.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_98134
98902,逃猫ジュレ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/98902-wEUbDwSDSd4V.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_98902
98976,縁結びの妖狐ちゃん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98976-OkSpjfO79OHN.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_98976
99164,君のこころは輝いてるかい？,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx99164-ctla4l6Wz60s.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_99164
99165,Music S.T.A.R.T!!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx99165-bHQECB4d9oNz.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_99165
99644,銀河,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/99644-aBjmouhXJmOB.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_99644
100294,全职法师 第2季,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100294-Am3ipeQmJEkM.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_100294
100340,nameless,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/100340-GD9IrOOVPPFY.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_100340
100533,パルサー(PULSAR),https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/100533-YwSZhpkbuQrG.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_100533
100718,オツキミリサイタル,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/100718-xacb7KW1IoLs.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_20541
101184,Fate/Grand Order CMs,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101184-WXr7zfS6aqNY.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_356
101744,二度目の人生を異世界で,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx101744-XE8CVXim9LX3.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_101744
102095,I was King,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102095-5n8uqpllpb2W.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_102095
102305,勇気のバトン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102305-wbe0WGRaFKYN.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,series_20800
102510,帝王攻略,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx102510-sv134CcuClqD.png,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_102510
102657,龙之谷 破晓奇兵,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx102657-VcqJoec39JoZ.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_102657
102681,Tuzki: LOVE ASSASSIN,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102681-hkXrzof91Nld.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_102681
102764,DušaN,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102764-EViE2w5Gz5yd.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_102764
102775,纳米核心,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx102775-AAn1OVGtsQEH.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_102775
102785,Dead World 1,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx102785-7QWexIwspujx.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_102785
103161,凹凸世界,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103161-e9Vi53SlqbaH.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_103161
103162,凹凸世界 第二季,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx103162-297J4rkQZcVt.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_103161
104155,Out of My Mind,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104155-XWZ2X9xzHSFn.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_104155
104949,SILENT CHASER 狩神,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/n104949-6qHnQSBfLab1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_104949
105255,ガラスの地球を救え ユニコ特別編,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/n105255-B7FWpwlhNBk0.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_105255
106919,sister,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx106919-ByvR9NyoEyHH.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_106919
106920,ラストダンス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx106920-WeG0eG3OQW3o.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_106920
106921,トーキョーゲットー,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx106921-iUFCb21OXjcO.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,series_106921
108337,バーチャルスター2000,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b108337-zYAt4XkGijKQ.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_6412
